tracking_status,review_priority,scout_priority,scout_reasons,person_id,display_name,full_title,mekhq_status,rank,primary_role,secondary_role,unit_id,unit_name,crew_role,formation_id,formation_name,employed,deployed,joined_campaign,recruitment_date,salary,highest_education,education_status,education_stage,school_name,program_name,credential_or_qualification,target_role,enrolled_on,expected_graduation,graduated_on,days_remaining,journey_time_days,travel_days_elapsed,requires_assignment_review,latest_education_event,warrior_skills,skill_summary,notable_traits_or_options,traits_or_options_summary,target_job,assignment_action,review_note
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e3162bbc-9632-405d-96a2-86d3ec788a9e,Bing Birand,Bing Birand,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3043-11-06,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,11a86355-37e4-449b-8f05-2259dca3a453,Amata Søbstad,Amata Søbstad,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3043-12-04,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,08ca911c-1c9b-4bbf-8ac5-b35d16c75ad7,Betty González,Betty González,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Art/Singing L0/FV9; Career/Any L0/FV7; Language/Any L1/FV7,,Iron Man (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,ae0d6d35-d6c3-45de-9965-633d810fdc2d,Caoimhín MacLachlan,Caoimhín MacLachlan,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L2/FV6; Survival/Any L1/FV8,,Trivial Compulsion - Hatred of Authority (ATOW); Transit Disorientation Syndrome (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,3ddcda53-a2f1-4299-ad9d-edd42fba46b4,Cecílie Kieu,Cecílie Kieu,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L1/FV7; Career/Any L1/FV6; Computers L0/FV9,,Forward Observer (CamOps),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,d91c4ef0-9b5d-4228-acc7-e31bdb16eca6,Delores Szczepanski,Delores Szczepanski,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Interrogation L1/FV8; Language/Any L1/FV7; Science/Other L2/FV7,,Mediator (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,4f475a37-5e79-4a84-81fe-b8ef5e60cf7d,Ghaaliba Rüdiger,Ghaaliba Rüdiger,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,Compromised Immune System (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,dcaa1088-f1a1-4c7e-aae1-715000ffe139,Liam Chyba,Liam Chyba,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L1/FV7; Career/Any L1/FV6; Interest/Theology L0/FV9,,Fit (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,d38d0206-034a-47a4-9fa0-f52d418b830c,Luighseach Maitani,Luighseach Maitani,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Language/Any L1/FV7,,Pathologic Insight (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,d9492f2c-41e8-409c-a0e8-2fb1f71bb704,Martha Mattiasson,Martha Mattiasson,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,Eagle's Eyes (CamOps),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,c6419d70-a43a-4e30-b65f-0c95be338df7,Mei-shan Nozdrevatykh,Mei-shan Nozdrevatykh,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L2/FV5; Computers L2/FV7; Running L1/FV6; Survival/Any L2/FV7,,Fit (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,b15a0795-f32f-4ca7-b6a1-1df23492584a,My Markham,My Markham,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L1/FV7; Art/Sculpture L2/FV7; Protocols/Any L1/FV7; Running L0/FV7; Security Systems/Mechanical L1/FV8; Survival/Any L1/FV8; Swimming L2/FV5,,Mutation - Exotic Yet Pleasing Appearance (ATOW:Companion),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,95cc7ee6-a885-493d-a27f-eba11b186cc3,Naja Kieu,Naja Kieu,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L1/FV6; Computers L0/FV9; Streetwise/Any L1/FV7,,Exceptional Attribute - Strength (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,0cb03d77-2237-40b4-90e3-11632afdcfeb,Nartouhi Honig,Nartouhi Honig,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,25a929df-1419-45f4-ac3a-bac48140085a,Shenouda Mattiasson,Shenouda Mattiasson,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L1/FV6; Computers L1/FV6; Cryptography L2/FV6; Language/Any L1/FV7,,Patient (ATOW:Companion),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,0bc9dcb9-5a2e-471b-bde1-f778b8e7771c,Sreten Kieu,Sreten Kieu,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Art/Poetry L1/FV8; Interrogation L1/FV6; Streetwise/Any L1/FV5,,Attractive (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,c8437785-d9d4-45fb-a502-4b0a5e52c933,Thomas Jonkieson,Thomas Jonkieson,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Cryptography L2/FV7; Interrogation L0/FV9; Running L1/FV6; Science/Pharmacology L1/FV8; Streetwise/Any L2/FV6,,Poor Vision (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,8d80a336-f9ac-4d6f-82dc-b6f0d8fda13b,Aileen Taksa,Aileen Taksa,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-02-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Protocols/Any L1/FV8,,Trivial Compulsion - Racism (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,6965a221-67e5-404f-b99b-27e377dfc6e5,Kenny Taksa,Kenny Taksa,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-02-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L2/FV6; Survival/Any L1/FV8,,Alternate ID (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,16e86c23-d5d9-4296-8295-4ab10977804f,Ham-Tieu Beiro,Ham-Tieu Beiro,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-04-25,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Cryptography L1/FV8; Interrogation L0/FV9,,Terrain Master [Mountaineer] (CamOps),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,2998ce27-9334-4216-bb45-3880c3acc714,Britney Go,Britney Go,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-08-21,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6; Animal Handling L1/FV7; Streetwise/Any L1/FV7; Survival/Any L0/FV9,,Significant Compulsion - Hates Mercenaries (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,d7f1eb42-771e-43ea-b18e-c46bb5e853a4,Kyuso Fida,Kyuso Fida,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-08-21,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L1/FV7; Science/Military L1/FV8,,Scrounge (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,e2544a31-40ea-47be-922b-4b6d7eb5074f,Li-xue Go,Li-xue Go,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-08-21,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Art/Cooking L1/FV8; Interrogation L1/FV8,,Forward Observer (CamOps),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,782dedd5-4c44-4f50-837c-f60dac1b3fdc,Taifa Shinohara,Taifa Shinohara,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-08-29,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L1/FV7; Career/Any L1/FV6; Interest/Military L1/FV8; Language/Any L2/FV6,,Terrain Master [Frogman] (CamOps),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,3dcb9d52-6671-4bb9-9d09-5884efcd9209,Gottfried Castro,Gottfried Castro,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3026-01-23,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Streetwise/Any L2/FV6; Swimming L2/FV5,,Exceptional Attribute - Willpower (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,d36fa1f3-1423-48c9-bd84-6dfa0c898f17,Danny Steggall,Danny Steggall,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3027-09-02,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Cryptography L1/FV8; Language/Any L1/FV7; Science/Military L1/FV8; Streetwise/Any L1/FV7,,Transport Negotiator (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,970e7279-057b-4fd9-9bc3-945919e31376,Hetal Javison,Hetal Javison,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3030-05-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L0/FV7; Art/Painting L1/FV8; Interrogation L2/FV7; Language/Any L1/FV7,,Significant Compulsion - Hates the Clans/Aliens (ATOW),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,fe4cfe19-1b1c-4ffd-882c-3f3fddb32880,Kajsa Bari,Kajsa Bari,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3031-05-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Swimming L0/FV7,,Mr/Ms Fix-it (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,2e4799fd-2c4a-4a3e-a561-ae7e040e30fc,Marjan Anstruther,Marjan Anstruther,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3032-07-01,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,ef765f8d-e58c-4392-802a-8992a513ccdc,Omega Harmon,Omega Harmon,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3032-07-01,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,bc8f12a1-baf2-4bcd-8a43-d94fd6d6fa48,Simbra Rao,Simbra Rao,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3032-07-01,Unknown,25 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,2f54a8d3-2392-4b09-b065-d4898254738f,Heffernan King,Heffernan King,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3034-09-10,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,568fbf0b-bae7-41e2-8c40-346c88e5a9c5,Susan Compagnoni,Susan Compagnoni,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3034-12-27,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Science/Pharmacology L1/FV8; Streetwise/Any L1/FV7,,Forward Observer (CamOps),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,1d7e3f87-2ebf-49e3-8841-99f8d470da0d,Suk-Hee bin Fahd,Suk-Hee bin Fahd,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3035-03-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6,,Engineer (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
departed_dependent,low,low,no warrior-candidate signal in compact summaries,bf3db1fd-67e6-4e0e-9e37-d2e0a4521cf2,Atas Chiba,Atas Chiba,Left,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3035-04-02,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Swimming L1/FV6,,Hypochondriac (Unofficial),,,Dependent is no longer with the command; keep historical only unless the table says they returned.
